id,data,date,user_id,sentiment_class
1504,"It is upsetting because of how hard it was to get this job in the first place. It means that I want to do well, but am having a hard time.",2022-01-29 16:01:40,8,Neutral
1505,Because other did better than me ,2021-09-09 11:46:06,8,Neutral
1506,I could eventually die from the health problems (like my grandmother did).,2021-12-09 11:58:52,8,Neutral
1507,annoyance,2021-12-15 06:43:19,8,Neutral
1508,I'd be lost trying to search for answers.,2021-09-24 11:01:25,8,Neutral
1509,I may not be able to advance my career.,2022-04-06 04:00:27,8,Neutral
1510,Upset,2022-04-27 15:08:10,8,Neutral
1511,my sister was thoughtless to not call me,2021-10-08 18:10:39,8,Neutral
1512,not a big deal,2021-11-21 14:31:11,8,Neutral
1513,Tell her to make it happen.,2021-10-15 09:59:03,8,Neutral
1514,I would try taking a break to collect my thoughts and come back and force my self to write anything just to get a start on the project.,2022-04-27 14:30:32,8,Neutral
1515,I was on a diet but gained weight,2021-11-16 00:55:34,8,Neutral
1516,Nobody will ever like me.,2022-08-15 08:25:41,8,Neutral
1517,I have an essay to write but have writer's block.,2022-02-18 08:36:18,8,Neutral
1518,I would feel like a failure,2021-12-28 03:42:09,8,Neutral
1519,I will end up alone and forgotten.,2021-10-11 17:26:52,8,Neutral
1520,I will be depressed and sad,2021-11-13 12:27:34,8,Neutral
1521,No one likes me,2021-12-13 10:55:19,8,Neutral
1522,I would feel like I haven't been focusing on my work.,2022-05-15 03:15:36,8,Neutral
1523,"I would become more socially isolated, and my work would suffer.",2022-01-15 08:34:16,8,Neutral
1524,I would find another job that did not entail selling cars,2021-11-27 01:49:02,8,Neutral
1525,I won't ever have a job,2022-02-12 06:53:45,8,Neutral
1526,disappointed,2022-04-03 02:28:31,8,Neutral
1527,"I asked out a coworker, unsuccessfully.",2021-12-02 01:07:57,8,Neutral
1528,I was a car salesman for six months but was fired for not selling enough cars.,2022-03-31 04:14:07,8,Neutral
1529,If this had been true then I might not have forgotten and I would have turned the form in on time,2021-10-04 00:30:24,8,Neutral
1530,My boss likes pushing people to their limit with little time for rest.,2021-10-04 07:35:06,8,Neutral
1531,I tried to work as a car salesman but was fired because I did a poor job.,2022-07-16 14:30:18,8,Neutral
1532,maybe she doesn't like me anymore.,2022-06-07 22:10:36,8,Neutral
1533,I wouldn't do anything. ,2021-10-02 01:19:36,8,Neutral
1534,Work to be alert and to give drivers like that lots of space. ,2021-11-21 06:42:07,8,Neutral
1535,I have been applying to jobs and got a call saying I didn't get the job,2022-08-24 18:45:18,8,Neutral
1536,"My partner was visiting her daughter, who was having surgery.  I got annoyed with her on the phone because she was being distracted.",2022-06-11 20:23:06,8,Neutral
1537,I will continue to procrastinate and not complete my work.,2022-01-06 17:26:02,8,Neutral
1538,Anxious,2022-01-28 07:29:04,8,Neutral
1539,"I will try to help her more, when I have the time.",2021-12-17 21:11:34,8,Neutral
1540,I went to a party and was snubbed,2021-11-28 05:27:14,8,Neutral
1541,"I will never lose weight, no matter how much I try",2021-10-24 10:03:47,8,Neutral
1542,Maybe I didn't plan my retirement well enough.,2022-08-11 12:36:38,8,Neutral
1543,"I would be angry , but then I would try to move on",2021-09-10 11:41:07,8,Neutral
1544,Annoyance,2021-11-13 22:46:45,8,Neutral
1545,Remember that it's not her fault and be happy for her,2022-06-27 08:38:00,8,Neutral
1546,I was played.,2022-07-02 19:45:21,8,Neutral
1547,embarassed,2021-10-24 04:16:54,8,Neutral
1548,frustrated,2022-08-12 20:24:15,8,Neutral
1549,Tell my boss I'll get it done.,2021-11-01 17:58:00,8,Neutral
1550,not sure why it happened ,2022-08-22 06:40:32,8,Neutral
1551,I don't make a memorable impression on people.,2022-08-06 09:16:22,8,Neutral
1552,I'm not going to get as far in life as I should.,2022-05-15 00:52:40,8,Neutral
1553,I will never mean anything to anyone.,2022-03-02 04:46:18,8,Neutral
1554,"The fact that I was not able to accomplish my goal, knowing that I needed to sell cars.",2021-09-29 18:06:08,8,Neutral
1555,I am a failure.,2021-09-10 22:28:40,8,Neutral
1556,I have been trying to write an essay and I am stuck.,2022-02-24 02:53:18,8,Neutral
1557,I would remind my supervisor of boundaries and review a plan of how I intend on getting work completed.,2022-01-25 12:00:30,8,Neutral
1558,I feel like no one will want to hire me.,2022-03-15 19:34:59,8,Neutral
1559,Her health would fail.,2021-09-26 05:20:24,8,Neutral
1560,Invisible,2022-07-29 21:16:56,8,Neutral
1561,"marriage is really an illusion, not a sacred vow",2021-11-08 19:15:44,8,Neutral
1562,My family will disown me,2021-12-05 09:43:33,8,Neutral
1563,It would mean I don't have enough experience or knowledge.,2021-12-16 09:11:57,8,Neutral
1564,I would continue on with the diet and eliminate anything that was not on the diet and try to exercise more.,2022-05-01 00:19:44,8,Neutral
1565,I will ignore her,2021-12-08 23:34:50,8,Neutral
1566,I won't be able to take care of myself.,2021-09-21 06:37:35,8,Neutral
1567,I would try to get a trainning or find another profession,2021-11-23 12:16:51,8,Neutral
1568,I'm a bad employee,2022-03-08 23:49:36,8,Neutral
1569,Keep trying until I finally find a job.,2021-11-11 14:15:54,8,Neutral
1570,I will not be invited at any party,2022-08-06 07:54:43,8,Neutral
1571,I would be stuck in some mundane job that I would hate,2022-07-08 10:19:09,8,Neutral
1572,It would make me feel bad about myself,2022-02-07 23:48:14,8,Neutral
1573,Try to be patient and ask them out at a later point.,2021-11-07 04:49:39,8,Neutral
1574,"That no matter how hard I try, I will never be good enough.",2021-12-06 15:00:51,8,Neutral
1575,i should take care of my current family before even thinking of raising my own,2022-02-13 01:19:16,8,Neutral
1576,The people at this party aren't my friends. ,2022-07-13 18:26:40,8,Neutral
1577,"If I should have let them visit and did not, I would be distancing myself from my family.",2021-12-17 05:02:38,8,Neutral
1578,I was planning a bachelor party for a friend and some of the people invited were not satisfied with what I was trying to plan. ,2021-11-27 15:26:51,8,Neutral
1579,My co-worker isn't interested in hangout out,2021-10-15 12:09:56,8,Neutral
1580,I was turned down from a position after learning that it had been filled by someone else.,2021-09-15 09:29:44,8,Neutral
1581,Try to lower expectations gradually rather than making an abrupt move or come up with a good excuse. ,2021-11-24 06:17:24,8,Neutral
1582,I might be single forever,2022-02-04 04:39:36,8,Neutral
1583,I did something wrong,2022-01-17 01:49:56,8,Neutral
1584,i prefer to be a loner,2022-01-11 17:20:26,8,Neutral
1585,That maybe my friends and family are tired of me as well,2022-02-04 05:33:02,8,Neutral
1586,I was a car salesman that got fired because I didn't sell enough.,2022-07-21 06:39:24,8,Neutral
1587,i am busy and cannot make time for people,2022-03-14 14:33:06,8,Neutral
1588,I trick myself into believing I'm better than I am.,2022-05-03 01:48:50,8,Neutral
1589,I will lose my job,2021-12-23 23:41:57,8,Neutral
1590,I am unappealing. ,2021-09-25 08:11:32,8,Neutral
1591,I'm embarrassed he might think I am being lazy.,2022-03-23 20:02:27,8,Neutral
1592,"I wan't very good at the job. So, on one hand I felt a sense of relief. I could now find a job more suitable to me. I also sensed fear because I lost my job and had to seek new employment. ",2022-05-22 10:44:33,8,Neutral
1593,i am introverted and possibly anti social,2022-04-13 02:22:32,8,Neutral
1594,annoyed,2022-05-08 17:35:41,8,Neutral
1595,I am unable to pay for this. ,2022-07-25 04:41:06,8,Neutral
1596,I always let myself get overwhelmed and distracted when work needs to be done.,2022-03-12 13:10:47,8,Neutral
1597,The thought of being denied by a member of the opposite sex.,2022-02-05 06:46:39,8,Neutral
1598,frustrated,2021-09-27 07:27:54,8,Neutral
1599,Don't be mad about it if I ask you to postpone your visit I have time constraints to.,2022-07-13 19:32:27,8,Neutral
1600,Just continue the conversation as normal.,2022-05-03 10:35:45,8,Neutral
1601,It would mean that I didn't have a fair chance.,2022-05-18 06:52:54,8,Neutral
1602,He thinks that I am lazy,2022-08-16 14:43:28,8,Neutral
1603,Find a way to make more money,2021-12-18 06:38:08,8,Neutral
1604,"I would feel bad for myself, knowing that my efforts were in vain.",2022-07-09 06:02:00,8,Neutral
1605,scared,2022-05-17 08:50:23,8,Neutral
1606,Disappointed,2021-11-25 18:12:09,8,Neutral
1607,last week i went in for a job interview that i thought went very well but then i didnt get the job,2021-09-19 23:03:03,8,Neutral
1608,It would say that I can't get motivated and I am a failure. It shouldn't be this hard for me to come up with something for my essay.,2022-06-11 12:02:23,8,Neutral
1609,I will have few people to depend on.,2022-02-08 18:54:41,8,Neutral
1610,I'll be unhappy.,2022-06-06 00:35:45,8,Neutral
1611,I have a positive outlook and keep trying,2022-06-17 19:34:40,8,Neutral
1612,My supervisor/professor will be disappointed in me,2022-07-21 13:40:01,8,Neutral
1613,I have to get used to being alone forever.,2021-11-14 13:23:06,8,Neutral
1614,frustrated,2022-01-17 04:59:21,8,Neutral
1615,I am lacking in sales skills,2022-01-26 03:18:19,8,Neutral
1616,She is my family and I have always treated her with love and respect.,2021-11-23 02:46:28,8,Neutral
1617,Because it's like I do not have time for them,2022-06-16 20:48:22,8,Neutral
1618,I feel unloved and unwanted by my mother and siblings,2021-11-13 04:45:58,8,Neutral
1619,I won't find anyone else to love me,2022-04-06 15:33:11,8,Neutral
1620,I may not be able to graduate.,2022-03-19 07:43:32,8,Neutral
1621,I would have to retake the class,2022-08-24 10:13:59,8,Neutral
1622,Customers will complain and I will be fired.,2022-02-26 15:39:53,8,Neutral
1623,guilt,2022-02-26 04:31:46,8,Neutral
1624,I have to justify myself,2022-08-14 07:56:49,8,Neutral
1625,I must not be important enough for them to remember me.,2022-02-11 09:40:18,8,Neutral
1626,I don't like changing plans at the last minute or having anything disrupt what I'm hoping to do. ,2022-05-07 01:50:27,8,Neutral
1627,Keep on going and file that person in the 'I can't waste my time' file.,2022-08-06 15:04:19,8,Neutral
1628,afraid,2021-12-10 20:45:33,8,Neutral
1629,Frustration,2022-03-21 10:56:57,8,Neutral
1630,Angry,2022-07-26 03:32:23,8,Neutral
1631,Hurt,2022-01-10 12:35:10,8,Neutral
1632,that I must have done something wrong.,2022-08-19 17:17:24,8,Neutral
1633,dissapointment,2022-08-14 19:13:57,8,Neutral
1634,I have this uncontrollable urge to masturbate. I really got to stop. I do have the latest Fleshlight and it feels so right! No smack talk or nothin'. Do I do the do?,2021-11-03 01:05:14,8,Neutral
1635,annoyed,2022-07-22 00:29:21,8,Neutral
1636,I would withdraw.,2021-10-13 11:57:00,8,Neutral
1637,disappointed,2022-02-06 15:35:07,8,Neutral
1638,"If they wanted to be around me, they would make time.",2022-01-22 10:17:38,8,Neutral
1639,nervous,2021-12-19 05:26:31,8,Neutral
1640,"To my shock, my wife left me.",2021-10-17 15:37:13,8,Neutral
1641,I wasn't good enough for the job,2022-04-08 04:44:55,8,Neutral
1642,There is no one I can count on to be there for me.,2021-11-14 09:42:57,8,Neutral
1643,nothing,2021-09-06 09:01:31,8,Neutral
1644,That person might also walk away.,2022-04-29 12:38:57,8,Neutral
1645,My spouse might become upset with me if I have to work overtime tonight,2022-04-21 15:31:02,8,Neutral
1646,That my family doesn't see me or my time as valuable ,2022-04-01 21:26:38,8,Neutral
1647,Maybe I'm not good enough for anyone anymore.,2022-04-23 14:12:05,8,Neutral
1648,While arriving home my lover cleaned her things by leaving a note on kitchen table. It stated that I should not contact her anymore.,2021-09-12 22:57:59,8,Neutral
1649,My ex girlfriend didn't want to have a baby with me.,2021-12-05 01:50:27,8,Neutral
1650,"My husband asked me if there was anything he could do to help me. I told him yes, he could help screw on the cabinet door I just painted, but to be careful because I don't want it scraped and the screw isn't going in right. He started to slip a little and I again told him to be careful. Then, he slipped again, really hard, scraping the paint pretty deep. I got extremely angry and started to yell and cuss at him and telling him he was useless. Later I realized it was a bit much. I was tired, worked extremely hard, and he tried to be nice and help me. Calling him useless was mean and undeserved because he wasn't useless if he was really trying to help.",2022-01-13 21:02:58,8,Neutral
1651,"Essentially, my wife is leaving me and there isn't anything I can say or do to stop it.",2022-05-21 20:47:42,8,Neutral
1652,The family may turn away from me.,2022-07-07 12:11:19,8,Neutral
1653,i know how to share and am not greedy,2022-06-15 04:42:12,8,Neutral
1654,I haven't been disciplined enough to apply minimal effort to basic skills.,2021-12-18 19:28:13,8,Neutral
1655,Impatient.,2022-05-26 04:17:51,8,Neutral
1656,I would say hello or speak at the acquaintance in a friendly way to get their attention. ,2022-08-25 09:14:50,8,Neutral
1657,I will feel like a failure.,2022-06-14 22:11:22,8,Neutral
1658,He may leave me.,2021-10-09 02:27:19,8,Neutral
1659,People don't want to be around me.,2022-05-11 05:50:32,8,Neutral
1660,i am in place where i am stranger,2022-01-12 22:14:02,8,Neutral
1661,Time to move on,2022-07-23 09:09:04,8,Neutral
1662,I'm never gonna get it,2021-11-11 07:33:56,8,Neutral
1663,That I am dull,2021-09-26 08:35:41,8,Neutral
1664,That I'm not as interesting as other people at the party,2021-11-12 14:08:00,8,Neutral
1665,stop being friendly with him.,2022-06-04 17:39:54,8,Neutral
1666,I come on to strong.,2022-04-07 03:24:15,8,Neutral
1667,"I would be a little mad that i was unemployed, but it wouldnt bother me much",2022-05-06 23:44:52,8,Neutral
1668,Frustrated,2022-04-22 00:51:21,8,Neutral
1669,How will I pay my bills?,2022-02-18 07:31:47,8,Neutral
1670,I would get the hell back to work!,2022-08-25 09:16:56,8,Neutral
1671,discouraged,2022-07-15 13:04:38,8,Neutral
1672,I did not get a job for which I applied,2022-06-20 16:11:31,8,Neutral
1673,The job I applied for was filled.,2022-06-13 02:53:57,8,Neutral
1674,Sad,2021-11-24 03:52:04,8,Neutral
1675,Because she doesn't share the same feelings I do,2022-07-12 15:01:08,8,Neutral
1676,I will become homeless,2021-12-02 20:18:06,8,Neutral
1677,I will get fired.,2022-06-29 14:54:46,8,Neutral
1678,not being waved back,2022-07-21 11:06:02,8,Neutral
1679,I'd accept the situation and look for a different type of job that didn't involve selling to the public.,2022-02-21 04:47:09,8,Neutral
1680,I received a subpar quiz score in a class.,2022-08-25 17:27:36,8,Neutral
1681,Guilty,2022-05-12 08:13:12,8,Neutral
1682,Having anxiety about completing the tasks.,2022-08-27 15:09:08,8,Neutral
1683,I'm not smart because I can't think of anything to write.,2021-09-18 01:56:03,8,Neutral
1684,embarrassment.,2022-01-27 20:30:05,8,Neutral
1685,Sad,2021-10-04 11:15:47,8,Neutral
1686,No one will ever want me and I'll be alone,2021-09-05 19:59:38,8,Neutral
1687,"I must be stupid, I can't complete this simple assignment. ",2021-10-27 07:41:57,8,Neutral
1688,All the hard work I've put into my education and work experience has not been enough.,2022-02-10 08:07:14,8,Neutral
1689,I would be without a job.,2022-02-03 18:45:20,8,Neutral
1690,rejected,2021-11-11 06:45:31,8,Neutral
1691,I'm dissatisfied with my job and it's affecting me emotionally. ,2022-05-16 07:04:33,8,Neutral
1692,"I had a misunderstanding with my mom a few weeks ago. I hadn't heard from her in a while and I really began to feel like we had grown apart, we used to be so close. ",2022-05-12 14:38:03,8,Neutral
1693,I don't have effective communication skills,2022-07-03 01:06:14,8,Neutral
1694,Sometimes we are all hypocrites,2022-07-20 02:54:32,8,Neutral
1695,disappointed,2021-12-16 14:49:55,8,Neutral
1696,Work harder to find a job.,2021-11-10 06:29:46,8,Neutral
1697,My boss must think I'm lazy.,2021-10-20 13:17:39,8,Neutral
1698,"I would not do anything, just keep walking and if I eve saw them again maybe bring it up depending on the situation.",2022-06-19 12:55:37,8,Neutral
1699,They think I'm lazy,2022-01-29 08:15:01,8,Neutral
1700,that i am not good ,2021-09-20 06:14:32,8,Neutral
1701,Watch my back and hunker down.,2022-05-12 13:34:04,8,Neutral
1702,I become fond of a coworker and decide to ask her out on a date. She says she is too busy and denies.,2021-10-02 05:12:14,8,Neutral
1703,Disappointed,2022-05-06 15:40:59,8,Neutral
1704,This would mean that I've been putting my heart and soul into basically nothing and would be looking at a life barely worth living. ,2022-08-17 13:52:19,8,Neutral
1705,Could lose my job.,2022-04-20 14:42:59,8,Neutral
1706,I wouldn't do anything,2021-09-03 07:07:55,8,Neutral
1707,Sadness,2022-02-24 19:42:43,8,Neutral
1708,"I tried hard for six months, but did not learn how to do my job well enough to be able to meet my quotas.",2022-05-23 23:31:42,8,Neutral
1709,Anger,2022-04-04 12:11:07,8,Neutral
1710,My family has been planning to visit for 6 months but I am busy so I ask them to postpone the trip. They are hurt by this.,2021-11-06 04:44:42,8,Neutral
1711,I would be sure to talk with him the next time I see him.  I wouldn't confront him.,2022-05-31 23:26:49,8,Neutral
1712,If I get diseases then I might get very sick,2021-11-29 22:09:17,8,Neutral
1713,Working on a project with Python and have not gotten it to successfully run.,2022-07-22 03:20:06,8,Neutral
1714,I blend into the background too much to be noticed.,2022-08-16 11:46:31,8,Neutral
1715,they dont like me,2022-07-28 00:02:42,8,Neutral
1716,I will feel excluded.,2022-03-28 14:02:39,8,Neutral
1717,Being interrupted by my boss and told of more work needing to be done,2021-10-08 21:23:27,8,Neutral
1718,I didn't follow the diet correctly,2022-04-19 13:39:33,8,Neutral
1719,I'm not good at convincing people of things.,2021-12-24 20:25:11,8,Neutral
1720,Waving to someone that I enjoy being around.,2022-01-19 15:07:31,8,Neutral
1721,I am trying out this new diet program and have been at it for a week now. I just weighed myself and found that I have gained a pound ,2022-07-06 13:36:16,8,Neutral
1722,My boss is trying to micromanage me.,2021-09-15 21:17:14,8,Neutral
1723,I just found out yet another job I applied for has been filled by someone else.,2022-08-25 09:37:41,8,Neutral
1724,I have just been fired for poor performance as a car salessperson.,2021-10-16 01:11:07,8,Neutral
1725,i would try to find new job but i think no one wants to work with me because i am fired for being lazy,2022-05-16 09:34:07,8,Neutral
1726,I think I may consider myself to be stupid and incompetent. ,2022-07-12 10:19:29,8,Neutral
1727,sadness,2021-11-11 10:39:36,8,Neutral
1728,I need to be in a hospital,2022-03-03 04:41:12,8,Neutral
1729,He has been lying to me about how he feels,2021-09-22 05:04:41,8,Neutral
1730,It mean that I don't have a great and outgoing personality.,2022-05-18 21:14:28,8,Neutral
1731,Because I would not be able to achieve my weight loss goal.,2021-09-03 01:49:28,8,Neutral
1732,She said there is nothing to do. I'd prefer to not waste my energy and grant her wish.,2022-01-10 16:15:06,8,Neutral
1733,We have lots of fun together.,2021-11-18 13:00:23,8,Neutral
1734,disappointed,2021-10-07 20:25:48,8,Neutral
1735,The worst that could happen is now we have to waste time with three showers instead of just one.,2022-06-28 06:23:29,8,Neutral
1736,sad,2022-05-24 21:04:38,8,Neutral
1737,If my boss doesn't trust my work it means he thinks I am doing a bad job,2022-02-25 18:50:04,8,Neutral
1738,anxiety,2022-05-16 20:23:47,8,Neutral
1739,I cannot wait to get this done and over with.,2022-02-21 15:17:59,8,Neutral
1740,i would tell them to not postpone the trip,2022-02-22 21:30:40,8,Neutral
1741,I would hope they liked me enough to wave back,2022-05-22 16:06:16,8,Neutral
1742,Try and figure out where things went wrong.,2021-11-10 09:46:14,8,Neutral
1743,Try and talk to other people.,2022-08-28 03:07:31,8,Neutral
1744,I would stop making money,2022-01-23 07:53:42,8,Neutral
1745,Writers block.,2021-11-06 15:50:42,8,Neutral
1746,upset,2022-04-28 00:35:25,8,Neutral
1747,I could fail the class.,2022-03-10 16:51:41,8,Neutral
1748,I'd feel mad that they were pretending to my friend but they didn't really like me.,2022-06-27 22:29:27,8,Neutral
1749,It would mean that I have made poor choices.,2022-08-10 19:48:55,8,Neutral
1750,I was not accepted by the others,2022-08-23 08:03:10,8,Neutral
1751,I have no hope of ever making an income. ,2021-11-17 01:35:40,8,Neutral
1752,I don't really want to change.,2022-01-25 21:50:30,8,Neutral
1753,That I would ruin baseball for the kids,2021-11-25 04:34:37,8,Neutral
1754,I seems they never really wanted to work this out.,2022-03-27 02:45:46,8,Neutral
1755,I might not ever recover from this financially.,2021-09-04 22:19:09,8,Neutral
1756,I gained a pound after being on a diet for a week,2022-03-07 12:05:29,8,Neutral
1757,He is using me,2022-07-23 00:32:56,8,Neutral
1758,It means I was insensitive to them,2022-06-28 13:12:42,8,Neutral
1759,Ask the potential employer for feedback or consult a hiring agency,2021-11-05 01:18:47,8,Neutral
1760,It would be upsetting because my family is my highest priority. I would not want them to think otherwise. And I believe they would feel this way. It says to me my family is extremely important.,2021-09-20 04:27:05,8,Neutral
1761,I am not cool enough for these people,2022-01-23 06:53:02,8,Neutral
1762,Does he think I forgot?,2022-02-22 00:46:24,8,Neutral
1763,Has my spouse found someone else ,2022-08-20 23:26:42,8,Neutral
1764,im not doing a good enough job,2022-04-02 01:25:35,8,Neutral
1765,I would feel like a failure for getting fired and be upset that I could not do what was expected of me. ,2021-10-16 11:18:46,8,Neutral
1766,"i waved at a coworker i like, and he didn't wave back",2022-05-25 05:00:51,8,Neutral
1767,I can't get what I need form her. ,2022-04-23 00:16:17,8,Neutral
1768,Family members were hurt when I asked them to postpone their visit.,2022-08-07 11:09:16,8,Neutral
1769,I would change my mind and tell them to come,2022-05-30 18:01:33,8,Neutral
1770,I tried to have a conversation with someone at a party but he walked away.,2022-05-26 06:43:42,8,Neutral
1771,annoyed,2022-08-11 11:53:53,8,Neutral
1772,Would she survive?,2021-10-23 06:13:18,8,Neutral
1773,I'm an inexperienced salesperson and just got fired for not selling enough cars at my job.,2022-06-29 11:25:26,8,Neutral
1774,She could lose her job.,2022-04-28 18:49:25,8,Neutral
1775,I will question my ability to feel secure in any job.,2021-11-13 18:24:02,8,Neutral
1776,I hurt my family's feelings when I asked them to postpone visiting me again.,2022-03-02 00:25:06,8,Neutral
1777,We had bad storms in our community and some tornadoes came through and destroyed some of the area. No one in our extended family from out of town checked on me.,2022-03-20 00:04:20,8,Neutral
1778,My spouse went out to drink with coworkers and came home extremely late.,2021-10-13 13:37:49,8,Neutral
1779,dissapointed,2022-04-09 04:23:36,8,Neutral
1780,Does he think I'm too stupid to do my job?,2022-04-02 11:49:07,8,Neutral
1781,I could get written up or fired.,2021-12-06 10:42:33,8,Neutral
1782,I feel my friend used me.,2021-09-29 18:18:30,8,Neutral
1783,Suppress my negative emotions and get back to work.,2021-09-28 05:10:41,8,Neutral
1784,I would work to improve so I make sure I get the position next time.,2021-09-20 23:16:23,8,Neutral
1785,I am in over my head.,2021-09-20 00:18:50,8,Neutral
1786,disappointment,2022-07-07 13:47:48,8,Neutral
1787,I am not good enough to get a good job.,2022-02-23 10:35:47,8,Neutral
1788,I can perform well if I'm allowed the time.,2021-12-24 12:29:36,8,Neutral
1789,It would reduce me to poverty.,2021-12-28 04:53:04,8,Neutral
1790,Without feedback It'll be a struggle to guess how do whats correct in order to get a job.,2022-01-16 19:14:08,8,Neutral
1791,Ask for help with my sister or a friend,2022-05-19 03:48:33,8,Neutral
1792,Why did he invite me?,2021-10-12 21:57:13,8,Neutral
1793,He's  not going to like me. ,2022-05-27 11:35:23,8,Neutral
1794,My boss reminded me that I had work to do at coffee,2022-03-12 19:22:30,8,Neutral
1795,I may snap one day and be angry at her and I will regret it,2022-06-25 12:53:26,8,Neutral
1796,She doesn't think I am worth going out with.,2022-08-04 19:35:06,8,Neutral
1797,depressed,2021-12-30 11:05:41,8,Neutral
1798,I would become depressed,2021-12-29 09:05:23,8,Neutral
1799,"My son T was staying with his mother after his surgery. I took my son A, his twin brother age 8, to visit him at his mom's house, but A was upset for no apparent reason, probably something that happened at school. He kept changing his mind about whether he wanted to see T. When I brought him to his mom's house he was really angry to be there and wanted to leave, but then when I tried to take him back to the car he suddenly wanted to stay, then got mad and tried to throw a laptop charger at me and left a hole in his mom's bedroom door.",2021-10-05 16:39:23,8,Neutral
1800,Try to find out what I did wrong.,2021-10-07 06:37:35,8,Neutral
1801,I would question why I am sitting for two hours trying to do an essay.,2022-01-25 11:39:17,8,Neutral
1802,I was fired for not meeting my sales quotas,2021-12-14 19:27:35,8,Neutral
1803,She won't want to talk about fixing things,2022-05-18 19:30:04,8,Neutral
1804,I would not be able to afford the repair and I would need to figure out how to get it replaced,2022-04-22 20:13:11,8,Neutral
1805,i do not like to socialize with coworkers,2021-09-30 03:08:00,8,Neutral
1806,I'm not good at interviewing.,2022-05-19 19:24:17,8,Neutral
1807,I can't do this job,2022-04-01 23:25:15,8,Neutral
1808,Fired from car sales job.,2021-11-27 16:01:10,8,Neutral
1809,Accept that I made a mistake and move on.,2022-06-24 20:45:30,8,Neutral
1810,I like a co-worker and want to hang out with them but they are too busy.,2022-05-14 15:27:47,8,Neutral
1811,I give in to temptation too easily,2022-07-01 09:25:04,8,Neutral
1812,Seek out help from a professional on diet,2022-08-27 05:13:56,8,Neutral
1813,his family wasn't enough to keep him from drugs.,2022-04-15 10:53:15,8,Neutral
1814,I won't ever get to the top of something. I won't ever be great at something that I do.,2021-09-08 05:20:09,8,Neutral
1815,Putting together sentences.,2022-04-03 12:53:37,8,Neutral
1816,I give too much for nothing,2021-10-08 14:24:53,8,Neutral
1817,I'm not an intelligent person.,2022-04-04 18:31:20,8,Neutral
1818,furious,2022-06-08 15:36:51,8,Neutral
1819,I will be thought of as a fat and overweight person,2021-12-20 03:00:39,8,Neutral
1820,I would apologize.,2022-08-18 14:43:33,8,Neutral
1821,It would mean that I will never succeed professionally.,2022-01-30 22:10:04,8,Neutral
1822,I came home to find my spouse had taken all of his things and left a note saying our marriage was over.,2021-09-15 08:00:42,8,Neutral
1823,I probably worded that thought poorly... but if the argument was valid it would make me feel incompetent as a supervisor of my team.,2021-11-24 21:32:20,8,Neutral
1824,I would continue to walk.,2021-12-27 00:51:36,8,Neutral
1825,Disappointed.,2021-10-18 09:40:25,8,Neutral
1826,I'll be miserable at work.,2022-07-13 02:15:32,8,Neutral
1827,because i would feel i was being treated like a child,2022-02-02 13:54:26,8,Neutral
1828,I went on one date with someone I met on a dating app. Afterwards they declined to go on a second date with me.,2021-11-26 00:52:23,8,Neutral
1829,I would become homeless.,2022-04-30 10:21:20,8,Neutral
1830,The person knows I am worthless deep down,2021-12-24 16:10:41,8,Neutral
1831,I will die alone.,2021-09-05 16:20:20,8,Neutral
1832,Frustration,2022-08-25 01:10:47,8,Neutral
1833,I am never going to find a job,2022-06-16 20:16:57,8,Neutral
1834,"If I am not explaining things well, perhaps I should not be teaching the class.",2021-11-18 17:05:19,8,Neutral
1835,Keep working on my diet for longer.,2022-08-14 04:30:48,8,Neutral
1836,I would persevere and talk to others at the party.,2022-07-30 16:50:16,8,Neutral
1837,Not living up to standards,2022-08-25 21:59:16,8,Neutral
1838,It's hard for me to lose weight easily,2022-03-23 21:47:41,8,Neutral
1839,I would try to get a job I am good at,2022-04-02 10:41:56,8,Neutral
1840,He is avoiding me,2021-11-19 08:35:26,8,Neutral
1841,I gained weight after trying to lose weight.,2022-08-15 13:03:36,8,Neutral
1842,I would get back to work quickly,2021-11-23 11:26:01,8,Neutral
1843,Learn behaviors that help me focus. ,2022-08-19 14:37:06,8,Neutral
1844,If I am always fat then I will never be as healthy as I want to be,2021-10-11 10:04:42,8,Neutral
1845,I should make time for them,2021-11-16 14:47:43,8,Neutral
1846,I could be unable to afford to pay my bills.,2022-04-07 22:31:45,8,Neutral
1847,mortified ,2022-01-16 05:19:13,8,Neutral
1848,I drink ,2021-12-21 20:34:19,8,Neutral
1849,I would like to throw him out but that isn't feasible at this time.,2022-04-14 18:09:18,8,Neutral
1850,He thinks he is superior to me.,2022-08-23 08:55:46,8,Neutral
1851,There's no need to act like that and then go to another group and talk normally to them.,2022-01-07 09:15:34,8,Neutral
1852,I may have to turn it in late and get a bad grade.,2022-04-03 00:01:14,8,Neutral
1853,I like a coworker and ask her to hang out  but she's too busy,2022-03-20 13:48:38,8,Neutral
1854,I will die without them,2022-01-12 08:15:29,8,Neutral
1855,That I won't be able to get a job.,2022-04-23 01:08:01,8,Neutral
1856,hurt,2022-05-23 06:37:23,8,Neutral
1857,I would fell that I am a failure socially. ,2022-04-02 07:09:51,8,Neutral
1858,I would be homeless,2021-09-20 19:42:29,8,Neutral
1859,He meant more to me then I did to him.,2022-08-12 08:26:48,8,Neutral
1860,It means the relationship doesn't exist.,2021-10-03 04:25:20,8,Neutral
